Feature,x_grid,pdp_mean
TPOAb,916.1016949152543,0.3118314277145786
TPOAb,932.8813559322034,0.31032564496271553
TPOAb,949.6610169491526,0.30882411011124605
TPOAb,966.4406779661017,0.3073268401351432
TPOAb,983.2203389830509,0.30583385171561256
TPOAb,1000.0,0.30434516124065203
Sex,0.0,0.4138850619067438
Sex,0.01694915254237288,0.4126414546206715
Sex,0.03389830508474576,0.41139937659246073
Sex,0.05084745762711865,0.4101588407173673
Sex,0.06779661016949153,0.40891985980811607
Sex,0.0847457627118644,0.40768244659457076
Sex,0.1016949152542373,0.4064466137234224
Sex,0.11864406779661017,0.40521237375787855
Sex,0.13559322033898305,0.40397973917736196
Sex,0.15254237288135594,0.40274872237721765
Sex,0.1694915254237288,0.40151933566842357
Sex,0.1864406779661017,0.4002915912773166
Sex,0.2033898305084746,0.39906550134531493
Sex,0.22033898305084745,0.3978410779286585
Sex,0.23728813559322035,0.3966183329981486
Sex,0.2542372881355932,0.39539727843889944
Sex,0.2711864406779661,0.39417792605009666
Sex,0.288135593220339,0.39296028754476015
Sex,0.3050847457627119,0.39174437454951755
Sex,0.3220338983050847,0.390530198604383
Sex,0.3389830508474576,0.38931777116254496
Sex,0.3559322033898305,0.3881071035901574
Sex,0.3728813559322034,0.38689820716614387
Sex,0.3898305084745763,0.38569109308200333
Sex,0.4067796610169492,0.38448577244162657
Sex,0.423728813559322,0.3832822562611182
Sex,0.4406779661016949,0.3820805554686267
Sex,0.4576271186440678,0.38088068090417876
Sex,0.4745762711864407,0.37968264331952656
Sex,0.4915254237288136,0.378486453377995
Sex,0.5084745762711864,0.3772921216543399
Sex,0.5254237288135594,0.3760996586346143
Sex,0.5423728813559322,0.3749090747160376
Sex,0.559322033898305,0.37372038020687515
Sex,0.576271186440678,0.3725335853263221
Sex,0.5932203389830508,0.37134870020439725
Sex,0.6101694915254238,0.37016573488184007
Sex,0.6271186440677966,0.3689846993100164
Sex,0.6440677966101694,0.3678056033508314
Sex,0.6610169491525424,0.3666284567766484
Sex,0.6779661016949152,0.3654532692702132
Sex,0.6949152542372882,0.36428005042458733
Sex,0.711864406779661,0.3631088097430872
Sex,0.7288135593220338,0.3619395566392277
Sex,0.7457627118644068,0.36077230043667546
